Round,Poll end time,Game mode,Beatmapset ID,Topic ID,Yes,No,Topic title
44,2019-08-05T00:10:06+00:00,0,688576,940615,124,9,[osu!standard] kors k vs Camellia - The Rolling by Akali
45,2019-08-19T18:41:15+00:00,0,841290,947106,217,32,[osu!standard] Giga-P ft. Kagamine Rin &amp; Len - Bring It On (Speed Up Ver.) by Logicdash
45,2019-08-19T18:41:23+00:00,0,454079,947107,325,34,[osu!standard] Caravan Palace - Lone Digger by Ohai
45,2019-08-19T18:41:30+00:00,0,651507,947108,402,26,[osu!standard] a_hisa - Logical Stimulus by Naidaaka
45,2019-08-19T18:41:38+00:00,0,255655,947109,155,22,[osu!standard] Negoto (DJ SEVEN) - Charon (DJ SEVEN PnB Refix) by eLy
45,2019-08-19T18:41:45+00:00,0,435693,947110,313,39,[osu!standard] THE ORAL CIGARETTES - Kyouran Hey Kids!! (Speed Up Version) by D e s
45,2019-08-19T18:55:44+00:00,2,299581,947121,48,10,[osu!catch] Jimmy-Rustler - Sentimental Hades in the Heavenly Skyscraper by rostld
45,2019-08-19T18:55:53+00:00,2,727329,947122,43,3,[osu!catch] TERRASPEX - AMAZING BREAK by Spectator
45,2019-08-19T18:56:11+00:00,1,863536,947124,44,5,[osu!taiko] Lzie - Hachigatsu no Yoru (MathaFuckera.k.alziefuck) by ekumea1123
45,2019-08-19T18:56:19+00:00,1,996325,947125,110,10,[osu!taiko] KNOWER - The Government Knows by Pencil-kun
45,2019-08-19T18:56:26+00:00,1,1009983,947126,111,8,[osu!taiko] ZUN - U.N. Owen Was Her? by Jerry
45,2019-08-19T18:59:48+00:00,3,327318,947130,61,7,[osu!mania] Tokyo Ska Paradise Orchestra - -SUIKINKUTSU- feat. Uehara Hiromi by Evening
45,2019-08-19T18:59:57+00:00,3,591252,947132,80,13,[osu!mania] Masami-T - Toraburu Kuroneko Manbiki by AutotelicBrown
45,2019-08-19T19:00:05+00:00,3,688577,947133,80,19,[osu!mania] Silentroom - Finixe by shuniki
46,2019-09-02T17:40:56+00:00,3,429609,953229,47,2,[osu!mania] kors k x marasy - Play Time!! by qodtjr
46,2019-09-02T17:41:04+00:00,3,861705,953230,45,10,[osu!mania] xKore - Stress by Halogen-
46,2019-09-02T17:41:14+00:00,3,762671,953231,65,3,[osu!mania] Kopophobia &amp; Ajataa - Starfall by riktoi
46,2019-09-02T17:41:34+00:00,2,64842,953233,29,5,[osu!catch] Renard - Blue Night by DaxMasterix
46,2019-09-02T17:41:41+00:00,2,213083,953234,20,3,[osu!catch] Soraru &amp; Lon - Hurting for a Very Hurtful Pain by Magiyu
46,2019-09-02T17:41:59+00:00,1,693120,953236,34,27,[osu!taiko] MaxNRG - Hide Away My Heart by Chromoxx
46,2019-09-02T17:42:06+00:00,1,584714,953237,54,39,[osu!taiko] Camellia feat. Nanahira - PAPAYAPA BASS by Nwolf
46,2019-09-02T17:42:24+00:00,0,89799,953239,191,29,[osu!standard] ParagonX9 - Chaoz Fantasy Extended Mix by onlyforyou
46,2019-09-02T17:42:31+00:00,0,40499,953241,178,31,[osu!standard] Miki Sayaka vs. Miki Sayaka (fw. Miki Sayaka) - squartatrice by soulfear
46,2019-09-02T17:42:39+00:00,0,522763,953242,115,12,[osu!standard] Misanthrop - Indifferent by taku
46,2019-09-02T17:42:46+00:00,0,845368,953243,167,22,[osu!standard] Co Shu Nie - asphyxia by Jounzan
46,2019-09-02T17:42:54+00:00,0,862695,953244,306,25,[osu!standard] DJ Sharpnel - WE LUV LAMA by -Tynamo
47,2019-09-23T19:07:29+00:00,3,861816,961640,56,7,[osu!mania] SOUND HOLIC Vs. dj TAKA feat. YURiCa - TIEFSEE by Kim_GodSSI
47,2019-09-23T19:07:36+00:00,3,696444,961641,109,11,[osu!mania] supercell - Kimi no Shiranai Monogatari by eZmmR
47,2019-09-23T19:07:43+00:00,3,981117,961642,48,4,[osu!mania] SCRIPT - SENSE by LeiN-
47,2019-09-23T19:08:03+00:00,2,698678,961644,41,1,[osu!catch] Dragonforce - Soldiers of the Wasteland by koliron
47,2019-09-23T19:08:11+00:00,2,736942,961645,35,6,[osu!catch] Eleharmonica remixed by kors k - Der Wald (Kors K Remix) by Razor Sharp
47,2019-09-23T19:08:28+00:00,1,653870,961648,42,6,[osu!taiko] kaitendaentai - Hizai ni Negu by maziari1105
47,2019-09-23T19:08:36+00:00,1,758043,961649,51,10,[osu!taiko] Camellia feat. Nanahira - Bassdrop Freaks (2018 &quot;Redrop&quot; ver.) by katacheh
47,2019-09-23T19:08:53+00:00,0,352575,961651,152,8,[osu!standard] Nekomata Master+ - encounter by Sing
47,2019-09-23T19:09:01+00:00,0,751611,961652,176,10,[osu!standard] BABYMETAL - Amore - Aoi Hoshi - by Bibbity Bill
47,2019-09-23T19:09:12+00:00,0,349828,961653,212,10,[osu!standard] penoreri - Preserved Valkyria by NerO
47,2019-09-23T19:09:19+00:00,0,764649,961654,140,21,[osu!standard] POWERWOLF - Army Of The Night by Amberessence
47,2019-09-23T19:09:27+00:00,0,700476,961655,175,15,[osu!standard] 3R2 - Kitty Attack by Settia
48,2019-10-06T20:52:40+00:00,3,871622,966969,45,4,[osu!mania] PSYQUI feat. Such - hype (lapix Remix) by Reba
48,2019-10-06T20:52:47+00:00,3,957823,966970,51,7,[osu!mania] Frums - dropdead by Chrubble
48,2019-10-06T20:52:55+00:00,3,425430,966971,56,9,[osu!mania] Various Artists - 10Dollar Dump Dump Revolutions 2 part.3 by Manwon
48,2019-10-06T20:53:16+00:00,2,584744,966973,18,3,[osu!catch] AAAA - Hoshi o Kakeru Adventure ~ we are forever friends! ~ [Long ver.] by Bunnrei
48,2019-10-06T20:53:23+00:00,2,856174,966974,22,2,[osu!catch] Camellia - gigadelic (Camellia&#039;s &quot;THE TERA&quot; Remix) [&quot; 10^12 &quot; Long  ... by Minato Yukina
48,2019-10-06T20:53:41+00:00,1,482988,966976,17,4,[osu!taiko] COSIO (ZUNTATA) - Black MInD by KamizonoShinobu
48,2019-10-06T20:53:49+00:00,1,801697,966977,40,4,[osu!taiko] PedroVanse - Eu quero by HiroK
48,2019-10-06T20:54:07+00:00,0,679239,966979,162,21,[osu!standard] Yuyoyuppe - Palette GAMMA by mithew
48,2019-10-06T20:54:15+00:00,0,914371,966980,211,19,[osu!standard] PsyLine &amp; Lunawatt &amp; Brainstalker - Hightechnological by Ciyus Miapah
48,2019-10-06T20:54:22+00:00,0,749552,966981,207,11,[osu!standard] Masayoshi Minoshima feat nomico - Bad Apple (Camellia&#039;s &quot;Bad Psy!!&quot; Remix) by winber1
48,2019-10-06T20:54:30+00:00,0,586425,966982,195,6,"[osu!standard] sasakure.UK - Good Bye, Mr. Jack by Xilver15"
48,2019-10-06T20:54:42+00:00,0,735904,966984,147,24,[osu!standard] Akira Kushida - Kyuukyoku No Seisen by -NeBu-
49,2019-10-21T22:29:25+00:00,3,919643,973339,49,8,[osu!mania] Minami - Kawaki wo Ameku by Flexo123
49,2019-10-21T22:29:34+00:00,3,584698,973340,62,5,[osu!mania] Jomekka - Eighto by Wh1teh
49,2019-10-21T22:29:41+00:00,3,955714,973341,45,10,[osu!mania] PLINI X KENDRICK LAMAR - POETIC JUSTICE // AWAY by Razzy
49,2019-10-21T22:30:03+00:00,2,905769,973343,45,17,[osu!catch] Infected Mushroom - The Pretender by Fauzan 2000
49,2019-10-21T22:30:11+00:00,2,615326,973344,48,2,[osu!catch] Panda Eyes &amp; Teminite - Highscore by Minato Yukina
49,2019-10-21T22:30:28+00:00,1,933247,973346,42,1,[osu!taiko] Rahatt - Mariquita Breakcore by 7_7
49,2019-10-21T22:30:36+00:00,1,769661,973347,46,5,[osu!taiko] UNDERVEIL ALLSTARS - UNDERVEIL IS REAL!!! ...AND WE ARE UNDERVEIL!!! by Noko_BSF
49,2019-10-21T22:30:54+00:00,0,685822,973349,276,46,[osu!standard] That Poppy - Altar by -NeBu-
49,2019-10-21T22:31:02+00:00,0,588397,973350,204,18,"[osu!standard] Reol, ill.bell - Nounai Kakumei Girl by Kaifin"
49,2019-10-21T22:31:11+00:00,0,865750,973351,245,15,[osu!standard] BUTAOTOME - Mesen by BarkingMadDog
49,2019-10-21T22:31:18+00:00,0,934179,973352,235,15,[osu!standard] Shiina Ringo - Jinsei wa Yume Darake by melloe
49,2019-10-21T22:31:31+00:00,0,1020600,973353,332,12,[osu!standard] KNOWER - Overtime (Live Band Session) by Mismagius
50,2019-11-05T04:58:32+00:00,3,312234,978938,27,6,[osu!mania] Renard - Can’t Stop Lovin’ You by Nivrad00
50,2019-11-05T04:58:43+00:00,3,869760,978939,65,2,[osu!mania] Joji - SLOW DANCING IN THE DARK by Shoegazer
50,2019-11-05T04:58:48+00:00,3,650089,978940,41,3,[osu!mania] pencil - little (girl) goodbye.rah by Elekton
50,2019-11-05T04:59:09+00:00,2,889334,978942,26,8,[osu!catch] Diao ye zong feat. Meramipop - Shinkirou by F D Flourite
50,2019-11-05T04:59:15+00:00,2,727816,978943,44,2,[osu!catch] Morimori Atsushi - Paradigm Shift by Emiru
50,2019-11-05T04:59:34+00:00,1,859611,978945,21,3,[osu!taiko] Yuuyu - Iki o Koroshita Stokesia by yea
50,2019-11-05T04:59:41+00:00,1,711090,978946,26,4,[osu!taiko] TK from ling tosite sigure - flower by Taka030
50,2019-11-05T04:59:59+00:00,0,723781,978948,138,9,[osu!standard] Camellia - I Can Fly In The Universe by FaiVillager
50,2019-11-05T05:00:06+00:00,0,499953,978949,269,22,[osu!standard] bill wurtz - history of japan by doggu
50,2019-11-05T05:00:14+00:00,0,119103,978950,132,11,"[osu!standard] goreshit - fly, heart! fly! by Anmiy"
50,2019-11-05T05:00:21+00:00,0,849903,978951,147,8,[osu!standard] kamome sano - tarte tatin by -PC
50,2019-11-05T05:00:29+00:00,0,881510,978952,213,14,[osu!standard] RIOT - Overkill by Atalyth
51,2019-11-18T23:20:22+00:00,3,149086,984603,46,4,[osu!mania] Miku (Vocal by Nobunaga) - Shinkai Shoujou by Cuppp
51,2019-11-18T23:20:29+00:00,3,597080,984605,61,11,[osu!mania] Gems - Gems Pack 14 - LN Master 6th by gemboyong
51,2019-11-18T23:20:38+00:00,3,494345,984606,65,5,[osu!mania] Camellia - Lunatic Rough Party!! by Fullerene-
51,2019-11-18T23:20:59+00:00,2,528694,984608,29,2,[osu!catch] LIQU@ - Yotogibanashi no Kamikakushi by Kyptoric
51,2019-11-18T23:21:07+00:00,2,680063,984609,36,5,[osu!catch] android52 - super anime groove 3d world by Spectator
51,2019-11-18T23:21:24+00:00,1,881484,984611,38,5,[osu!taiko] sasakure.UK - The illegaL QueeN by tkdLolly
51,2019-11-18T23:21:32+00:00,1,443065,984612,27,3,[osu!taiko] Akhuta - Ludus in Tenebris by Nyan
51,2019-11-18T23:21:51+00:00,0,284931,984614,269,9,[osu!standard] Porter Robinson - Flicker by Cyllinus
51,2019-11-18T23:21:57+00:00,0,836053,984615,167,14,[osu!standard] USAO - Dynamite (Camellia&#039;s MACHO TNT REMIX) by Slaked
51,2019-11-18T23:22:04+00:00,0,914146,984616,181,9,[osu!standard] lapix - Nothing but Theory by azr8
51,2019-11-18T23:22:12+00:00,0,452042,984617,174,23,[osu!standard] Death Grips - Lord of the Game (ft. Mexican Girl) by handsome
51,2019-11-18T23:22:19+00:00,0,413539,984619,167,14,[osu!standard] Ito Kanako - Fake Me (Science Adventure Dance Remix) (Speed Up ver.) by Nattu
52,2019-12-11T01:25:49+00:00,3,930218,993238,60,6,[osu!mania] osu!mania 7K Dan Course - Regular Dan Phase III by Jinjin
52,2019-12-11T01:25:58+00:00,3,429742,993239,37,4,"[osu!mania] The Faceless - Autotheist Movements I, II &amp; III by XeoStyle"
52,2019-12-11T01:26:06+00:00,3,707565,993240,34,6,[osu!mania] Rotten Blood - that schoolgirl by Abraxos
52,2019-12-11T01:26:26+00:00,2,763885,993242,30,4,[osu!catch] ClariS - CLICK (Soleily Remix) (Sped Up Ver.) by Zyzyx
52,2019-12-11T01:26:33+00:00,2,722359,993243,23,4,[osu!catch] Sampling Masters MEGA - Kattobi KEIKYU Rider by INO
52,2019-12-11T01:26:54+00:00,1,982114,993245,32,3,[osu!taiko] PSYQUI - Education by [_Chichinya_]
52,2019-12-11T01:27:03+00:00,1,743959,993246,25,3,[osu!taiko] katagiri - NXC Fanatics by applerss
52,2019-12-11T01:27:20+00:00,0,319418,993248,120,10,[osu!standard] M2U &amp; NICODE - Myosotis (feat. Guriri &amp; Lucy) by -kevincela-
52,2019-12-11T01:27:28+00:00,0,112917,993249,122,8,[osu!standard] Nanahoshi Kangengakudan - Sayonara Lechenaultia by val0108
52,2019-12-11T01:27:35+00:00,0,849850,993250,180,20,[osu!standard] Joji - SLOW DANCING IN THE DARK by Emilia
52,2019-12-11T01:27:46+00:00,0,446674,993251,145,11,[osu!standard] Amaranthe - Hunger by samplefish
52,2019-12-11T01:27:55+00:00,0,934878,993252,288,34,[osu!standard] GALNERYUS - RAISE MY SWORD by beem2137
53,2019-12-18T06:45:35+00:00,3,903549,996117,33,4,[osu!mania] Billx - LA MD by Wilben_Chan
53,2019-12-18T06:45:47+00:00,3,970727,996118,49,2,[osu!mania] tomatoism - UMP9 by Ticle
53,2019-12-18T06:45:54+00:00,3,809304,996119,31,6,[osu!mania] The Flashbulb - Please Don’t Remember by Gekido-
53,2019-12-18T06:46:17+00:00,2,397536,996121,20,4,[osu!catch] TRakker - Trail of Dust by Yumeno Himiko
53,2019-12-18T06:46:25+00:00,2,1021631,996122,46,4,[osu!catch] Laur - Sound Chimera by SharpN
53,2019-12-18T06:46:43+00:00,1,1067796,996124,28,5,[osu!taiko] PSYQUI - Funk Assembly by cdhsausageboy
53,2019-12-18T06:46:50+00:00,1,834130,996125,27,4,[osu!taiko] Adust Rain - psychology by Shallty
53,2019-12-18T06:47:08+00:00,0,874575,996127,177,4,[osu!standard] Mirai Akari - Akari ga Yattekita zo by HICCA
53,2019-12-18T06:47:16+00:00,0,374550,996128,107,8,[osu!standard] L.E.D.-G - BITTER CHOCOLATE STRIKER by Styxwater
53,2019-12-18T06:47:24+00:00,0,59515,996129,91,10,[osu!standard] ARM feat. miko - Hysteric Soda by ryza
53,2019-12-18T06:47:32+00:00,0,686018,996130,97,8,[osu!standard] ribbon room - mint tears by rollpan
53,2019-12-18T06:47:39+00:00,0,884669,996131,340,12,[osu!standard] LeaF - Aleph-0 by Mr HeliX
54,2020-04-17T16:00:46+00:00,3,1066137,1048099,87,7,[osu!mania] Sota Fujimori - polygon by Player0
54,2020-04-17T16:00:53+00:00,3,759647,1048100,57,6,[osu!mania] void - Sudden Romance by _underjoy
54,2020-04-17T16:01:01+00:00,3,789040,1048101,113,14,[osu!mania] EGOIST - The Everlasting Guilty Crown by eZmmR
54,2020-04-17T16:01:09+00:00,3,547215,1048102,113,5,[osu!mania] (Various Artists) - Jumpstream Of Fighters Vol. 2B by Leo137
54,2020-04-17T16:01:16+00:00,3,482832,1048103,80,26,[osu!mania] Eleharmonica remixed by kors k - Der Wald (kors k Remix) by snoverpk
54,2020-04-17T16:01:24+00:00,3,1047817,1048104,92,19,[osu!mania] Camellia - Arche by -mint-
54,2020-04-17T16:01:51+00:00,2,625636,1048107,62,4,[osu!catch] Gls - The Flawless Wings of Yatagarasu by ExGon
54,2020-04-17T16:02:00+00:00,2,884400,1048108,36,5,[osu!catch] Sally - Remind by Del
54,2020-04-17T16:02:07+00:00,2,420533,1048110,50,4,[osu!catch] penoneri - Preserved Valkyria by Kyuare
54,2020-04-17T16:02:19+00:00,2,635412,1048112,39,18,[osu!catch] RedScreen - Calameme Fortune by Bunnrei
54,2020-04-17T16:02:41+00:00,1,972227,1048114,70,5,[osu!taiko] Mrs. GREEN APPLE - Ao to Natsu (katagiri Bootleg) (Sped Up Ver.) by HEKUSODASU
54,2020-04-17T16:02:54+00:00,1,1124769,1048115,79,7,[osu!taiko] hanacco - LoveLoli with katagiri by KTYN
54,2020-04-17T16:03:11+00:00,0,474675,1048118,194,16,[osu!standard] Kissing the Mirror x UNDEAD CORPORATION - Frozen Gear by -Ran Yakumo-
54,2020-04-17T16:03:19+00:00,0,199084,1048119,145,20,[osu!standard] Natsuko Aso - Lovely Girls Anthem (cobalt green EuroBeatRemix) by Midge
54,2020-04-17T16:03:27+00:00,0,487585,1048120,225,17,[osu!standard] Dian Bo Feng - Duan Di Da Wang Nyanpasu by Startrick
54,2020-04-17T16:03:36+00:00,0,82550,1048121,179,11,[osu!standard] t+pazolite - tsugisogi reconstruction (for the X) by RLC
54,2020-04-17T16:03:43+00:00,0,57830,1048122,293,39,[osu!standard] Halozy - Genryuu Kaiko by Hollow Wings
55,2020-05-26T01:14:19+00:00,3,149527,1070611,50,6,[osu!mania] Ito Kanako - Sky of Twilight by Brainpeeler
55,2020-05-26T01:14:26+00:00,3,640271,1070612,58,7,[osu!mania] Yuzuki Risa - Toumei na Kioku no Kazaana by KenZ
55,2020-05-26T01:14:33+00:00,3,661715,1070613,104,14,[osu!mania] GALNERYUS - RAISE MY SWORD by IcyWorld
55,2020-05-26T01:14:41+00:00,3,677465,1070614,94,4,[osu!mania] Freezer feat. Kiichigo - Berry Go!! by PiraTom
55,2020-05-26T01:14:49+00:00,3,850099,1070615,81,12,[osu!mania] Neil Cicierega - Wallspin by Pope Gadget
55,2020-05-26T01:14:56+00:00,3,905658,1070616,82,9,[osu!mania] Dev/Null - Zombie Sunset by Vortex-
55,2020-05-26T01:15:24+00:00,2,294440,1070618,71,17,[osu!catch] 2NE1 - COME BACK HOME by 119410501
55,2020-05-26T01:15:31+00:00,2,731684,1070619,37,19,[osu!catch] BTS - FIRE by Spectator
55,2020-05-26T01:15:39+00:00,2,788052,1070620,42,17,[osu!catch] Sara&#039;h - DESPACITO ( FRENCH VERSION ) (Speed Up Edit) by Vincs
55,2020-05-26T01:15:46+00:00,2,45420,1070621,40,3,[osu!catch] Sound Horizon - Raijin no Hidariude by MountainBrother
55,2020-05-26T01:16:09+00:00,1,399965,1070623,29,3,[osu!taiko] shio - Qronostasis -GABBA vs. Speedcore mix- by ll-oscar
55,2020-05-26T01:16:16+00:00,1,752556,1070624,47,3,"[osu!taiko] Freezer - No Items, At Endpoint by 7_7"
55,2020-05-26T01:16:34+00:00,0,464366,1070626,171,8,[osu!standard] Camellia - shadows of cats by Arbane
55,2020-05-26T01:16:41+00:00,0,826430,1070627,294,18,[osu!standard] MANUEL &amp; Tsuko G. - GAS GAS GAS by heroin_player67
55,2020-05-26T01:16:49+00:00,0,549158,1070628,132,9,[osu!standard] positive MAD-crew - Lapistoria no Yakusoku (Rigid Blue Remains) by rollpan
55,2020-05-26T01:16:56+00:00,0,776015,1070629,204,6,[osu!standard] the peggies - Neverland by Meg
55,2020-05-26T01:17:04+00:00,0,45031,1070630,197,14,[osu!standard] wac - neu by Nakagawa-Kanon
55,2020-05-26T01:17:11+00:00,0,983336,1070631,238,20,[osu!standard] Various Artists - osu! Stream Compilation 201X by wakaba
55,2020-05-26T01:17:19+00:00,0,961460,1070632,278,9,[osu!standard] PSYQUI - Still in my heart feat. Punipuni Denki by Typ4
55,2020-05-26T01:17:26+00:00,0,914372,1070633,215,25,[osu!standard] Tipper - Dreamsters by Drimm
56,2020-07-01T21:43:50+00:00,3,539982,1092763,95,12,[osu!mania] Dormir - Watagumo no Onaka by Todestrieb
56,2020-07-01T21:43:57+00:00,3,605907,1092764,121,12,[osu!mania] Various Artists - Alipay&#039;s 6K practice pack by Alipay
56,2020-07-01T21:44:05+00:00,3,533893,1092765,149,9,[osu!mania] paraoka - chaosmaid by shuniki
56,2020-07-01T21:44:12+00:00,3,376832,1092766,180,20,[osu!mania] Hommarju - Warriors by ALEFY
56,2020-07-01T21:44:25+00:00,3,560952,1092767,124,14,[osu!mania] QUIL - Gympie Gympe by Valedict
56,2020-07-01T21:44:35+00:00,3,893066,1092768,201,23,[osu!mania] DJ Sharpnel - Over The Fullereneshift by Shoegazer
56,2020-07-01T21:45:04+00:00,2,464213,1092770,125,8,[osu!catch] Petit Rabbit&#039;s - No Poi! (nenpulse bootleg remix) by Spectator
56,2020-07-01T21:45:11+00:00,2,238767,1092771,93,11,[osu!catch] YuZXs - Yuyushiki of Nights by Badis
56,2020-07-01T21:45:19+00:00,2,706413,1092772,114,9,[osu!catch] Rohi - Kakuzetsu Thanatos by [_-Kukkai-_]
56,2020-07-01T21:45:29+00:00,2,801848,1092773,143,7,[osu!catch] ZYTOKINE - Dancing Dollz feat. cold kiss - REDALiCE Remix by Rocma
56,2020-07-01T21:45:52+00:00,1,972116,1092775,117,7,[osu!taiko] Terminal 11 - Adcar by Ulqui
56,2020-07-01T21:46:00+00:00,1,1163432,1092776,108,8,[osu!taiko] KAH - energy night by _MMMMMM_MMMMMM_
56,2020-07-01T21:46:18+00:00,1,1134079,1092777,154,6,[osu!taiko] Zekk &amp; SANY-ON - Amazing Sampling Showcase by Mew
56,2020-07-01T21:46:38+00:00,0,407055,1092779,810,76,[osu!standard] MC Mental - MC Mental at His Best by Bullhax
56,2020-07-01T21:46:46+00:00,0,456463,1092780,484,45,[osu!standard] Utah Saints - Something Good &#039;08 (Radio Edit) by xDololow
56,2020-07-01T21:46:53+00:00,0,504770,1092781,503,33,[osu!standard] Shiron - CODE -CRiMSON- by Mijn Aim Zuigt
56,2020-07-01T21:47:01+00:00,0,942641,1092782,925,63,[osu!standard] AAAA - Accumula Town by _Sylveon
56,2020-07-01T21:47:08+00:00,0,972298,1092783,1084,34,[osu!standard] ZUTOMAYO - Humanoid by Meg
56,2020-07-01T21:47:23+00:00,0,954556,1092785,778,27,[osu!standard] Ducky Chix - Prayer by Taikuta
56,2020-07-01T21:47:32+00:00,0,1071189,1092786,774,95,"[osu!standard] TryHardNinja feat. CaptainSparklez - Revenge (ReeK&#039;s &quot;Dude, What&#039;s A Gen ... by Fisky"
57,2020-07-26T08:55:01+00:00,3,705726,1106984,84,6,[osu!mania] EGOIST - Lovely Icecream Princess Sweetie by quicalid4
57,2020-07-26T08:55:08+00:00,3,729419,1106985,84,8,[osu!mania] xi - Valhalla by AncuL
57,2020-07-26T08:55:16+00:00,3,1051052,1106986,90,18,[osu!mania] Chroma - lost found melody by Ciel
57,2020-07-26T08:55:23+00:00,3,594821,1106987,120,9,[osu!mania] Nauts - Second Run (Core Mix) by Zyph
57,2020-07-26T08:55:31+00:00,3,409429,1106988,134,21,[osu!mania] Yuyoyuppe - Palette GAMMA by Cadmium-113
57,2020-07-26T08:55:38+00:00,3,433032,1106989,105,14,[osu!mania] E-Type - Here I Go Again by Jole
57,2020-07-26T08:56:06+00:00,2,668451,1106991,67,6,[osu!catch] Brandon Blume - Legacy of Grabbag by Astreachan
57,2020-07-26T08:56:13+00:00,2,1099437,1106992,87,6,[osu!catch] Demetori - U.N. Owen wa Kanojo Nano ka? by DakkyChan
57,2020-07-26T08:56:21+00:00,2,376783,1106993,113,6,[osu!catch] sweet ARMS - Installation by Nitsches
57,2020-07-26T08:56:28+00:00,2,609455,1106994,62,11,[osu!catch] Rednex - Cotton Eye Joe by DPJ9fuegos
57,2020-07-26T08:56:51+00:00,1,710898,1106996,69,7,[osu!taiko] Memme - Avalanche by Nofool
57,2020-07-26T08:56:58+00:00,1,756214,1106997,78,7,[osu!taiko] 2gou. - Genkyoku o Kizamu by nyanmi-1828
57,2020-07-26T08:57:06+00:00,1,1187471,1106999,126,7,[osu!taiko] Natsusan - Reichi no Taiyou Shinkou (1th Anniversary mix) by HM495
57,2020-07-26T08:57:26+00:00,0,473166,1107001,637,38,[osu!standard] UNDEAD CORPORATION - Bloodthirsty Nightmare Lullaby / The Empress by EphemeralFetish
57,2020-07-26T08:57:33+00:00,0,609057,1107002,679,41,[osu!standard] love solfege - Vanity Clock by Parachute
57,2020-07-26T08:57:41+00:00,0,940034,1107003,627,144,[osu!standard] Kanno Yugo - il vento d&#039;oro by -Fusein-
57,2020-07-26T08:57:48+00:00,0,832364,1107004,552,46,[osu!standard] Inspector K - Disconnected Hardkore (CanBlaster Remix) by Mr HeliX
57,2020-07-26T08:57:56+00:00,0,358119,1107005,976,85,[osu!standard] Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) by Gologle
57,2020-07-26T08:58:03+00:00,0,1084298,1107006,1013,48,[osu!standard] katagiri - Sendan Life (katagiri Bootleg) by Settia
57,2020-07-26T08:58:11+00:00,0,778719,1107007,1064,33,[osu!standard] Team Grimoire vs. Laur - Grievous Lady by Feruver
57,2020-07-26T08:58:19+00:00,0,567753,1107009,621,76,[osu!standard] LamazeP - Sakkyokusuru Nara Ima no Uchi! by Mijn Aim Zuigt
58,2020-08-20T09:25:19+00:00,3,474122,1122537,125,13,[osu!mania] T-ara &amp; Supernova - T.T.L (Time To Love) by Reba
58,2020-08-20T09:25:26+00:00,3,1143323,1122538,121,7,[osu!mania] ZUTOMAYO - Kan Saete Kuyashiiwa by ruka
58,2020-08-20T09:25:34+00:00,3,942612,1122539,174,26,"[osu!mania] Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika) - More One Night (Asser ... by Gekido-"
58,2020-08-20T09:25:41+00:00,3,631861,1122540,119,17,[osu!mania] Blue Stahli - Shotgun Senorita (Zardonic Remix) by juankristal
58,2020-08-20T09:25:49+00:00,3,671311,1122541,104,11,[osu!mania] stereoberry - ametsuchi by Monheim
58,2020-08-20T09:25:59+00:00,3,790524,1122542,84,19,[osu!mania] Se-U-Ra - LOSHAXI by Elekton
58,2020-08-20T09:26:27+00:00,2,616487,1122544,83,8,[osu!catch] Lite Show Magic - TRICKL4SH 220 by Minato Yukina
58,2020-08-20T09:26:35+00:00,2,54498,1122545,131,18,[osu!catch] Mizusakiannainnin - Yukki &lt;3 Yukki &lt;3 Yukki &lt;3 Yukkii &lt;3&lt;3 by gabrieru
58,2020-08-20T09:26:48+00:00,2,657095,1122546,100,5,[osu!catch] Aimer with chelly (EGOIST) - ninelie (REDSHiFT x Vesuvia Remix) by -Luminate
58,2020-08-20T09:26:55+00:00,2,41828,1122547,54,8,[osu!catch] Izumi Mutsuhiko - Red Goose by Kuzino
58,2020-08-20T09:27:18+00:00,1,447397,1122549,63,13,[osu!taiko] Igorrr - Half a Pony by DukeDukeDura
58,2020-08-20T09:27:25+00:00,1,1222464,1122550,74,11,[osu!taiko] Noisia - Anomaly by maziari1105
58,2020-08-20T09:27:33+00:00,1,747842,1122552,97,8,[osu!taiko] BLUE ENCOUNT - HOPE (Sped Up Ver.) by Shallty
58,2020-08-20T09:27:53+00:00,0,716633,1122554,627,35,[osu!standard] ModlesS_Flash - osu! Rewind: Uncompressed Fury of a Raging 2017 by Rebanto
58,2020-08-20T09:28:03+00:00,0,779495,1122555,550,42,[osu!standard] Chroma - sink to the deep sea world by None1637
58,2020-08-20T09:28:13+00:00,0,1038626,1122556,596,46,[osu!standard] GYARI - Zettai ni Chocomint o Taberu Aoi-chan by Rex1a
58,2020-08-20T09:28:20+00:00,0,521184,1122557,423,25,[osu!standard] SOUND HOLIC Vs. T.Kakuta feat. YURiCa - TOXIC VIBRATION (extend ver.) by Musty
58,2020-08-20T09:28:35+00:00,0,539307,1122558,434,23,[osu!standard] Ariabl&#039;eyeS - Senkou no Flare by Yusomi
58,2020-08-20T09:28:43+00:00,0,745040,1122559,658,55,[osu!standard] PSYQUI - Your voice so... feat. Such by Hishiro Chizuru
58,2020-08-20T09:28:51+00:00,0,349513,1122560,753,35,[osu!standard] DJ&#039;TEKINA//SOMETHING - Internet bitch P*Light Remix by Nerova Riuz GX
58,2020-08-20T09:28:59+00:00,0,450272,1122561,557,47,[osu!standard] Perfume - Daijobanai by Leminine
